3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,G,MP,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48,all_defensive
0.309,10.2,3.0,-0.2,1.0,16.2,0.4,0.309,39.0,266.0,-1.1,12.4,0.2,13.5,2.9,10.7,14.3,0.467,15.8,0.1,0.6,0.103,0
0.0,5.8,2.5,-4.6,-1.2,23.4,0.5,0.379,43.0,290.0,-3.4,10.4,0.0,13.1,0.7,14.0,17.0,0.499,22.1,-0.2,0.5,0.079,0
0.019,6.2,2.4,-2.7,-0.5,19.3,0.5,0.269,51.0,337.0,-2.2,14.9,0.4,14.7,1.8,16.5,17.1,0.546,17.7,-0.1,0.9,0.129,0
0.013,1.3,0.8,-7.0,-3.1,14.4,0.1,0.293,52.0,320.0,-3.9,14.3,0.1,7.9,1.0,5.6,14.3,0.402,12.1,-0.4,0.2,0.037000000000000005,0
0.0,5.3,0.5,-1.1,-0.9,12.5,0.1,0.5379999999999999,39.0,227.0,-0.2,10.3,0.5,12.4,1.3,7.7,11.4,0.612,9.8,0.0,0.6,0.132,0
0.002,8.7,6.5,6.9,2.9,24.8,7.2,0.644,82.0,3002.0,4.0,11.7,7.9,26.3,2.2,13.3,18.5,0.597,26.6,6.8,15.1,0.241,1
0.085,36.4,0.2,-0.2,-0.8,9.6,1.4,0.28,79.0,2663.0,0.6,2.4,1.9,16.0,2.8,19.0,6.2,0.525,20.5,1.2,3.3,0.06,0
0.006,5.3,1.2,-4.2,-0.5,21.5,2.8,0.355,82.0,2757.0,-3.7,7.7,-1.7,10.2,1.6,15.5,14.2,0.482,17.2,-1.5,1.1,0.02,0
0.09,35.3,0.6,1.4,0.4,8.0,2.4,0.116,82.0,2581.0,1.0,2.4,2.0,15.8,2.7,12.7,5.0,0.482,19.0,2.2,4.4,0.08199999999999999,0
0.033,37.4,0.2,1.4,0.0,6.3,2.1,0.348,81.0,2470.0,1.4,3.0,2.3,17.0,2.8,18.5,4.6,0.534,21.7,2.1,4.4,0.086,0
0.011,6.0,1.5,-2.4,-0.9,14.9,2.3,0.418,80.0,2414.0,-1.5,8.4,2.8,13.7,1.4,8.9,11.5,0.512,19.8,-0.3,5.1,0.102,0
0.064,9.1,0.7,-3.2,-1.1,12.5,1.8,0.116,77.0,2311.0,-2.1,4.6,-0.4,11.3,1.4,9.1,8.4,0.466,21.6,-0.7,1.4,0.029,0
0.14,26.2,0.7,-2.0,0.4,8.8,1.3,0.142,50.0,1267.0,-2.4,3.3,-1.6,11.5,3.1,15.5,5.9,0.416,22.8,0.0,-0.3,-0.011,1
0.014,10.7,0.4,-1.1,-0.7,9.2,2.0,0.334,81.0,2032.0,-0.4,7.2,2.6,12.5,1.1,13.1,8.2,0.546,17.4,0.4,4.6,0.108,0
0.053,11.2,1.2,-2.3,0.7,10.6,2.4,0.36,82.0,1889.0,-3.0,4.6,0.2,10.7,2.0,18.9,7.8,0.556,18.6,-0.1,2.7,0.068,0
0.023,10.5,1.0,-1.0,-1.0,12.7,0.7,0.35100000000000003,81.0,1785.0,0.0,6.1,1.2,14.9,1.8,13.7,9.3,0.536,22.1,0.5,1.8,0.049,0
0.002,6.6,2.1,-3.0,-1.6,14.3,1.4,0.504,82.0,1777.0,-1.4,11.2,2.2,13.8,1.1,15.5,12.8,0.562,18.4,-0.4,3.6,0.098,0
0.322,18.3,0.0,-0.6,-1.4,7.3,0.7,0.149,81.0,1630.0,0.8,2.4,1.1,12.8,1.6,13.5,4.7,0.4970000000000001,23.3,0.6,1.8,0.053,0
0.009000000000000001,6.7,4.2,0.7,1.7,23.7,3.2,0.393,82.0,1611.0,-1.0,12.3,1.7,17.5,2.4,14.6,18.2,0.544,20.0,1.1,5.0,0.14800000000000002,0
0.036000000000000004,4.6,0.7,-4.0,-1.1,6.8,0.9,0.312,69.0,1351.0,-2.8,6.7,0.0,8.7,1.5,9.1,6.7,0.46,16.0,-0.7,0.9,0.031,0
0.059,6.5,2.1,-5.0,-0.4,13.9,2.4,0.334,82.0,1565.0,-4.6,7.5,-2.0,9.3,1.6,13.0,10.7,0.433,24.9,-1.2,0.3,0.01,1
0.0,8.1,0.6,-4.2,-0.8,11.9,0.9,0.336,55.0,990.0,-3.4,9.4,0.2,10.0,1.2,15.9,10.6,0.515,17.1,-0.6,1.1,0.055,0
0.016,5.7,1.2,-3.6,-0.6,12.5,1.3,0.3670000000000001,75.0,1339.0,-3.0,6.9,0.9,11.9,1.2,11.7,9.7,0.525,19.0,-0.6,2.2,0.078,0
0.0,4.8,0.8,-1.3,-2.5,15.6,0.3,0.488,72.0,1221.0,1.2,15.7,3.0,17.3,0.9,8.1,15.6,0.5539999999999999,19.7,0.2,3.3,0.129,0
0.027000000000000003,11.7,0.6,-2.3,-0.2,8.6,1.3,0.339,79.0,1326.0,-2.0,3.6,0.5,12.3,1.9,13.9,6.0,0.5329999999999999,20.2,-0.1,1.8,0.066,0
0.015,20.7,0.3,-2.8,-1.1,7.6,0.8,0.199,81.0,1291.0,-1.7,1.7,1.0,11.9,1.8,16.3,4.7,0.53,16.9,-0.3,1.7,0.064,0
0.004,3.9,1.9,-5.7,-0.5,17.7,0.9,0.332,63.0,884.0,-5.1,11.2,-0.4,9.0,1.3,18.5,14.3,0.496,16.8,-0.8,0.5,0.029,0
0.028,3.4,4.0,-2.0,0.2,21.8,1.6,0.375,81.0,1120.0,-2.2,14.7,0.5,15.9,2.1,17.8,18.1,0.531,22.4,0.0,2.1,0.092,0
0.003,8.5,1.0,-4.9,-1.9,14.5,0.5,0.332,61.0,805.0,-3.0,8.1,0.0,10.5,0.7,12.0,11.3,0.475,19.5,-0.6,0.5,0.031,0
0.12,12.3,1.4,-1.2,0.1,8.5,0.4,0.423,72.0,937.0,-1.3,6.2,1.0,11.9,1.9,13.4,7.3,0.53,17.4,0.2,1.4,0.07400000000000001,0
0.097,20.4,0.2,-5.1,-1.2,9.0,0.3,0.115,43.0,559.0,-3.9,1.3,-0.4,8.3,1.1,12.6,5.0,0.43,18.8,-0.4,-0.1,-0.008,0
0.056,4.3,0.5,-7.5,-1.4,15.0,0.8,0.353,55.0,707.0,-6.1,12.7,-1.0,7.4,1.7,13.9,13.9,0.407,21.0,-1.0,-0.2,-0.012,0
0.024,6.8,0.9,0.0,1.2,11.3,1.0,0.482,59.0,729.0,-1.2,7.1,1.0,12.2,2.3,13.4,9.3,0.5870000000000001,13.5,0.4,1.9,0.127,0
0.004,9.4,0.7,-1.7,-0.6,11.7,0.7,0.773,66.0,746.0,-1.1,10.4,0.6,15.2,2.3,19.2,11.0,0.5660000000000001,25.0,0.1,1.3,0.087,0
0.21600000000000005,29.4,0.1,-4.6,-1.9,5.6,0.7,0.205,77.0,850.0,-2.8,1.8,-0.6,8.6,1.3,23.8,3.8,0.483,19.0,-0.6,0.1,0.004,0
0.18600000000000005,24.2,0.6,-7.7,-1.7,7.0,0.4,0.385,37.0,402.0,-6.0,1.9,-1.3,5.9,2.3,21.3,4.5,0.388,25.8,-0.6,-0.9,-0.109,0
0.07400000000000001,32.2,0.1,-3.1,-0.4,6.5,0.7,0.273,67.0,678.0,-2.7,2.8,-0.8,9.7,2.5,24.1,4.8,0.43,19.4,-0.2,-0.1,-0.006999999999999999,0
0.012,5.9,1.8,-5.3,-0.7,20.1,0.4,0.163,42.0,412.0,-4.6,11.4,0.0,8.2,0.9,14.8,15.7,0.439,10.7,-0.3,0.4,0.052000000000000005,0
0.069,13.7,0.1,1.0,0.9,9.9,0.7,0.448,50.0,488.0,0.1,6.6,0.5,15.6,2.7,13.8,8.2,0.531,22.7,0.4,1.2,0.12,0
0.098,18.6,0.1,-3.3,-2.5,10.2,0.4,0.224,65.0,620.0,-0.8,7.5,0.3,14.2,0.7,14.7,8.9,0.52,25.0,-0.2,0.7,0.055,0
0.278,14.7,0.4,-6.8,-1.1,8.1,0.3,0.132,44.0,413.0,-5.8,3.6,-0.9,4.6,2.3,19.1,5.9,0.387,19.8,-0.5,-0.7,-0.079,0
0.025,10.7,1.3,-2.0,-0.4,10.0,0.3,0.5329999999999999,36.0,315.0,-1.6,7.9,0.0,14.2,2.7,14.7,9.0,0.518,24.2,0.0,0.3,0.046,0
0.003,6.9,2.3,-1.7,-0.9,14.4,1.6,0.448,71.0,2161.0,-0.8,8.6,2.4,15.6,1.4,12.2,11.5,0.55,21.8,0.2,4.0,0.08900000000000001,0
0.025,7.3,0.8,-4.9,-2.9,14.2,0.3,0.426,45.0,374.0,-2.0,16.9,0.1,14.5,1.2,16.9,15.6,0.525,25.3,-0.3,0.4,0.05,0
0.175,6.3,0.4,-5.5,-1.0,12.2,0.4,0.342,57.0,438.0,-4.5,6.4,-0.3,6.1,1.6,14.9,9.3,0.431,14.8,-0.4,0.0,0.003,0
0.081,7.5,1.1,-7.0,-1.2,15.6,0.4,0.237,52.0,378.0,-5.8,7.2,-0.5,7.5,1.4,17.2,11.1,0.453,21.0,-0.5,-0.1,-0.017,0
,2.8,3.2,-4.0,1.4,22.9,0.7,,51.0,331.0,-5.3,11.7,-0.3,9.5,1.6,,17.4,,14.8,-0.2,0.4,0.061,0
0.093,7.1,1.7,-6.0,-1.8,7.8,0.2,0.16699999999999998,35.0,216.0,-4.2,5.8,-0.2,10.7,1.6,14.7,6.8,0.4920000000000001,26.7,-0.2,0.0,0.002,0
0.071,30.7,0.5,-6.9,0.4,8.1,0.4,0.202,48.0,272.0,-7.3,3.7,-0.8,4.6,3.1,22.1,6.0,0.295,18.8,-0.3,-0.4,-0.065,0
0.056,2.6,4.1,-7.4,1.7,19.9,0.1,0.333,21.0,102.0,-9.1,5.6,-0.1,3.5,1.5,12.7,12.8,0.363,10.0,-0.1,0.0,0.012,0
0.103,9.7,0.0,-10.5,-3.1,8.8,0.1,0.441,36.0,153.0,-7.4,5.4,-0.5,4.2,0.6,22.1,7.2,0.443,28.1,-0.3,-0.3,-0.106,0
0.083,1.6,5.6,-4.5,-1.0,12.7,0.2,0.271,21.0,87.0,-3.5,16.4,-0.1,14.1,1.6,10.0,14.5,0.428,27.6,-0.1,0.1,0.05,0
0.065,17.6,0.3,-0.1,-1.4,11.4,1.9,0.365,79.0,2717.0,1.3,5.8,3.6,17.2,1.4,14.3,8.6,0.541,26.2,1.3,5.6,0.098,0
0.016,21.1,1.4,1.3,0.4,11.1,2.8,0.225,81.0,2738.0,0.8,5.8,2.1,16.6,2.5,15.6,8.4,0.534,23.8,2.3,4.9,0.085,0
0.171,13.0,0.8,-0.2,-0.3,7.6,1.3,0.299,79.0,2577.0,0.1,2.2,2.7,14.2,2.3,12.6,4.9,0.544,20.3,1.2,4.0,0.075,0
0.003,6.9,2.3,-1.7,-0.9,14.4,1.6,0.448,71.0,2161.0,-0.8,8.6,2.4,15.6,1.4,12.2,11.5,0.55,21.8,0.2,4.0,0.08900000000000001,0
0.033,24.3,0.7,-1.9,-0.3,8.8,2.2,0.175,79.0,2349.0,-1.6,3.9,-2.3,12.6,2.9,17.1,6.3,0.46,24.8,0.1,-0.2,-0.003,0
0.006999999999999999,9.1,1.2,-1.1,0.3,14.7,2.7,0.5870000000000001,82.0,2435.0,-1.4,10.7,2.0,13.7,2.4,18.8,12.6,0.561,17.9,0.5,4.6,0.091,0
0.15,12.6,0.7,-3.2,-2.2,5.9,0.4,0.153,75.0,2219.0,-1.0,3.5,-0.7,12.6,1.5,7.7,4.7,0.467,27.1,-0.7,-0.2,-0.005,0
0.019,27.0,0.7,-0.7,0.0,12.7,1.7,0.192,82.0,2301.0,-0.6,6.0,0.5,12.2,1.7,20.2,9.4,0.472,16.8,0.8,2.2,0.046,0
0.193,8.8,1.7,-0.3,-0.3,11.5,2.0,0.281,76.0,2096.0,0.0,9.7,0.8,15.0,2.3,15.7,10.5,0.528,23.6,0.9,2.8,0.064,0
0.027000000000000003,37.6,0.3,-1.9,-0.7,8.8,1.6,0.195,71.0,1924.0,-1.2,4.5,-2.0,14.1,3.4,22.3,6.6,0.469,23.8,0.0,-0.4,-0.009000000000000001,0
0.156,20.7,0.2,-2.5,-1.2,8.5,1.4,0.294,79.0,2065.0,-1.3,2.5,0.1,12.1,1.9,16.0,5.4,0.496,20.9,-0.3,1.5,0.035,0
0.005,4.4,3.0,-5.8,-1.3,20.5,2.2,0.476,78.0,1962.0,-4.4,11.2,-2.7,10.8,1.1,18.2,15.7,0.471,22.8,-1.9,-0.5,-0.012,0
0.19,11.8,0.6,0.3,1.3,11.1,1.7,0.294,54.0,1354.0,-1.0,5.1,0.9,11.3,2.1,9.0,8.2,0.479,15.7,0.8,2.5,0.09,1
0.001,5.2,4.3,-0.8,0.2,16.2,1.9,0.342,82.0,2041.0,-0.9,10.7,2.4,15.6,0.9,13.2,13.6,0.557,20.3,0.6,4.3,0.101,0
0.01,14.2,1.3,-2.6,-0.4,16.2,1.1,0.392,55.0,1220.0,-2.2,10.4,-0.4,11.2,1.4,17.9,13.2,0.471,18.9,-0.2,0.7,0.028,0
0.282,8.5,0.9,-1.7,-1.0,10.9,0.8,0.293,64.0,1406.0,-0.7,4.3,1.6,13.1,1.3,11.4,7.5,0.552,21.1,0.1,2.4,0.083,0
0.036000000000000004,21.0,0.3,-2.4,0.2,8.5,0.9,0.354,71.0,1499.0,-2.6,2.6,0.5,11.0,2.4,21.9,5.6,0.547,14.0,-0.2,1.4,0.044,0
0.04,26.9,0.2,-2.4,-0.2,7.1,0.6,0.469,36.0,730.0,-2.2,6.3,-0.5,10.5,2.8,28.5,6.7,0.483,15.7,-0.1,0.2,0.01,0
0.04,19.0,0.5,-1.2,0.5,8.6,1.0,0.199,80.0,1556.0,-1.7,3.3,1.5,12.7,2.0,12.3,5.9,0.52,16.4,0.3,2.5,0.077,0
0.071,26.5,0.3,-3.5,-0.7,7.2,0.4,0.123,32.0,617.0,-2.8,1.8,-0.1,10.3,2.1,19.8,4.5,0.49,18.6,-0.2,0.3,0.021,0
0.038,7.4,0.4,-3.3,-1.1,9.9,1.6,0.385,81.0,1539.0,-2.1,8.1,0.0,11.6,1.5,15.5,9.0,0.506,22.9,-0.5,1.6,0.05,0
0.055,12.6,0.2,-1.6,-1.9,6.2,0.8,0.473,80.0,1459.0,0.3,7.2,1.4,15.2,1.3,12.6,6.7,0.519,27.8,0.1,2.1,0.07,0
0.003,9.0,1.4,-2.0,-0.1,8.4,0.9,0.146,71.0,1193.0,-1.9,6.6,0.9,10.6,1.4,6.3,7.5,0.477,14.9,0.0,1.7,0.07,0
0.104,31.8,0.1,2.2,0.4,9.1,1.5,0.407,81.0,1358.0,1.7,4.1,2.2,18.0,3.3,18.1,6.5,0.539,23.3,1.4,3.7,0.131,0
0.412,28.9,0.1,1.2,0.0,6.2,0.6,0.18600000000000005,82.0,1372.0,1.2,1.5,2.3,14.0,2.4,13.9,3.8,0.5329999999999999,14.1,1.1,2.9,0.103,0
0.0,8.6,0.3,-5.6,-0.7,10.6,0.3,0.66,24.0,353.0,-4.9,5.5,-0.4,7.5,2.2,20.9,7.9,0.491,18.1,-0.3,-0.1,-0.008,0
0.008,3.4,0.8,-2.4,-1.6,16.8,0.7,0.6729999999999999,65.0,944.0,-0.9,11.0,1.2,12.7,0.7,12.5,13.8,0.555,15.8,-0.1,1.9,0.097,0
0.0,5.3,0.5,-4.2,-0.7,15.9,0.7,0.279,56.0,803.0,-3.5,8.5,0.4,9.1,1.2,12.9,12.1,0.505,15.3,-0.5,1.1,0.063,0
0.005,8.2,1.3,-3.3,-0.9,13.4,0.4,0.383,51.0,682.0,-2.4,5.1,-0.1,10.4,1.5,16.1,9.2,0.5,17.6,-0.2,0.3,0.022,0
0.0,3.1,1.7,-5.0,0.2,20.0,1.4,0.514,75.0,779.0,-5.2,7.4,0.1,9.7,0.5,20.4,14.2,0.591,18.4,-0.6,1.5,0.093,0
0.027000000000000003,14.3,0.4,-5.1,-1.6,22.4,0.7,0.438,54.0,550.0,-3.4,15.5,-0.6,12.3,1.6,14.1,18.7,0.4270000000000001,24.7,-0.4,0.1,0.013,0
0.02,3.8,2.9,0.5,0.3,11.8,0.8,0.32299999999999995,62.0,614.0,0.2,11.0,0.6,14.4,1.4,13.9,11.4,0.56,17.2,0.4,1.4,0.109,0
,36.5,0.4,-3.7,-0.2,8.4,1.1,,82.0,781.0,-3.4,3.5,-0.8,7.9,1.7,34.8,6.2,0.418,13.7,-0.3,0.3,0.018000000000000002,0
0.276,31.6,0.5,-5.2,-0.9,5.1,0.3,0.187,53.0,500.0,-4.3,1.5,-0.6,6.7,2.3,28.9,3.2,0.428,15.0,-0.4,-0.3,-0.025,0
0.049,30.4,1.2,-3.4,-0.5,7.1,0.5,0.344,47.0,440.0,-2.9,3.5,-0.5,9.8,2.5,30.3,5.4,0.477,18.9,-0.2,0.0,0.002,0
0.208,11.0,0.5,-3.5,-0.2,8.2,0.3,0.416,36.0,316.0,-3.3,4.8,-0.4,10.3,3.3,20.9,6.5,0.494,22.4,-0.1,0.0,-0.002,1
0.0,2.0,5.0,-1.1,2.2,18.0,0.9,0.513,62.0,526.0,-3.3,11.4,0.4,11.6,1.5,16.3,14.9,0.5539999999999999,12.9,0.1,1.4,0.124,0
0.01,9.6,1.2,-0.9,0.4,10.1,0.3,0.422,37.0,307.0,-1.4,7.0,0.3,13.9,2.7,13.0,8.5,0.5329999999999999,18.5,0.1,0.6,0.08900000000000001,0
0.006,6.5,2.2,-2.9,-0.5,24.4,0.6,0.25,60.0,484.0,-2.4,11.1,0.2,13.9,1.5,12.6,17.6,0.501,18.1,-0.1,0.8,0.076,0
0.211,26.3,0.9,-2.4,1.3,9.1,0.5,0.14,51.0,408.0,-3.8,3.6,-0.2,10.3,3.1,21.9,6.4,0.459,16.4,0.0,0.2,0.028,0
0.058,8.8,1.0,-5.6,-0.9,10.7,0.5,0.16899999999999998,42.0,331.0,-4.7,8.3,-0.2,11.5,1.8,10.2,9.5,0.457,26.4,-0.3,0.3,0.037000000000000005,0
0.098,8.1,1.2,-0.5,0.3,9.6,0.3,0.333,33.0,258.0,-0.8,7.1,0.4,15.0,2.5,9.3,8.3,0.5429999999999999,20.7,0.1,0.7,0.134,0
0.07,27.0,0.5,-5.4,-1.2,5.4,0.4,0.364,49.0,358.0,-4.3,3.0,-0.6,7.7,1.8,21.9,4.3,0.424,22.9,-0.3,-0.2,-0.029,1
0.04,9.8,1.1,-3.0,-0.6,8.7,0.2,0.272,46.0,313.0,-2.4,9.8,0.0,11.9,2.2,19.5,9.2,0.5429999999999999,23.2,-0.1,0.2,0.025,0
0.108,31.3,0.6,-1.0,1.0,5.2,0.3,0.193,43.0,291.0,-2.0,4.1,0.0,10.8,3.5,16.7,4.6,0.378,14.8,0.1,0.3,0.045,0
0.139,23.8,1.1,-5.6,-1.5,6.0,0.1,0.306,35.0,209.0,-4.1,6.2,-0.6,6.4,2.1,26.2,6.1,0.398,22.2,-0.2,-0.4,-0.103,0
0.0,4.7,0.0,-6.0,-0.8,19.4,0.3,0.59,51.0,289.0,-5.2,8.7,0.0,9.9,1.9,20.9,14.2,0.56,18.4,-0.3,0.4,0.064,0
0.0,6.1,1.6,-3.3,-1.0,10.5,0.2,0.53,41.0,231.0,-2.3,8.8,0.2,12.0,1.5,10.5,9.7,0.488,20.1,-0.1,0.4,0.08199999999999999,0
0.124,37.4,0.1,2.7,1.1,10.0,4.2,0.263,82.0,3249.0,1.6,4.1,3.5,15.7,3.1,18.6,7.0,0.493,17.3,3.9,7.6,0.113,0
0.056,27.7,0.2,-1.8,-1.3,4.9,0.6,0.294,61.0,2170.0,-0.5,2.0,1.6,13.3,2.0,19.0,3.5,0.537,18.0,0.1,2.2,0.049,0
0.0,5.6,0.9,-3.4,-1.7,18.8,1.4,0.268,55.0,1807.0,-1.7,8.3,-0.1,12.9,1.5,13.3,13.5,0.506,20.9,-0.6,1.3,0.035,0
0.05,28.3,0.2,-1.8,-0.9,8.6,0.9,0.203,67.0,2122.0,-0.9,3.5,0.8,13.8,2.6,16.5,6.0,0.4920000000000001,19.3,0.1,1.7,0.039,0
0.045,12.6,0.8,-4.4,0.4,13.2,1.1,0.162,42.0,1137.0,-4.8,4.6,-1.1,7.6,1.6,17.5,8.7,0.447,15.5,-0.7,0.1,0.002,0
0.136,10.8,1.4,-6.6,-1.4,8.1,0.7,0.155,35.0,857.0,-5.2,6.6,-1.8,7.6,1.6,12.1,7.3,0.4,24.6,-1.0,-1.1,-0.061,0
0.006999999999999999,5.3,3.4,-2.7,-1.1,19.4,1.5,0.434,82.0,1984.0,-1.6,8.7,0.8,14.7,1.3,13.7,14.0,0.531,20.8,-0.4,2.3,0.056,0
0.04,31.4,0.7,0.9,0.6,9.2,1.9,0.354,80.0,1917.0,0.3,2.1,2.2,15.5,2.6,17.5,5.7,0.531,18.2,1.4,4.0,0.101,0
0.004,6.7,1.7,-1.7,0.1,18.2,2.6,0.359,81.0,1827.0,-1.8,9.8,1.6,13.0,1.4,12.8,14.0,0.53,15.8,0.2,4.2,0.111,1
0.274,10.2,0.6,0.7,-0.4,5.6,1.3,0.297,82.0,1840.0,1.1,5.7,2.9,14.0,1.4,12.5,5.7,0.58,18.6,1.3,4.2,0.11,0
0.08199999999999999,13.3,1.1,-3.6,-0.8,7.0,1.0,0.322,61.0,1365.0,-2.8,5.2,-1.3,10.2,2.0,16.0,6.1,0.468,23.1,-0.5,-0.3,-0.012,0
0.02,8.5,1.3,-3.1,-0.5,12.5,1.4,0.34,66.0,1435.0,-2.6,7.2,-0.8,11.2,1.5,15.2,9.7,0.495,19.2,-0.4,0.6,0.021,0
0.041,14.5,1.9,-0.6,1.3,12.6,2.6,0.305,79.0,1650.0,-1.9,8.1,-0.4,12.9,2.8,17.0,10.4,0.489,20.0,0.6,2.3,0.066,1
0.058,8.4,2.3,0.2,0.9,14.4,2.0,0.4320000000000001,82.0,1706.0,-0.7,7.4,2.1,13.8,2.0,14.9,10.8,0.562,17.1,0.9,4.1,0.116,1
0.038,33.5,0.1,0.9,1.9,7.0,2.1,0.174,79.0,1628.0,-1.0,2.4,0.2,12.7,3.8,18.0,4.7,0.429,14.2,1.2,2.3,0.066,0
0.002,9.6,0.8,-5.1,-1.2,16.8,0.9,0.366,78.0,1597.0,-3.9,6.4,-0.3,10.2,1.6,14.2,11.5,0.483,19.4,-1.2,0.6,0.018000000000000002,0
0.236,20.0,0.4,-2.6,0.0,6.5,0.2,0.364,24.0,420.0,-2.6,0.5,0.1,10.0,2.6,16.4,3.5,0.49,14.5,-0.1,0.3,0.032,0
0.005,6.7,0.5,-4.8,-2.2,20.6,0.4,0.339,39.0,642.0,-2.5,9.8,0.5,11.4,1.0,15.0,15.1,0.528,15.6,-0.5,0.8,0.061,0
0.003,8.6,3.8,-4.2,0.9,17.5,1.3,0.413,75.0,1122.0,-5.0,5.4,-1.6,9.5,1.6,21.3,11.3,0.487,20.5,-0.6,-0.3,-0.012,0
0.0,4.5,1.3,-2.8,-0.2,15.9,1.0,0.547,79.0,1151.0,-2.6,11.6,1.1,9.3,1.2,17.7,13.9,0.57,11.4,-0.2,2.2,0.09,0
,3.9,1.5,-4.7,-0.7,22.2,1.4,,82.0,1080.0,-4.0,12.4,0.2,9.8,1.4,20.0,17.2,,15.0,-0.7,1.6,0.069,0
0.146,29.8,0.4,-4.9,-1.7,6.0,0.1,0.187,58.0,760.0,-3.3,2.4,-0.3,7.8,1.3,23.9,4.2,0.424,12.9,-0.6,-0.2,-0.011,0
,15.0,0.2,-5.4,-2.2,3.8,0.1,,49.0,581.0,-3.3,2.2,-0.4,9.4,1.6,,3.0,,22.3,-0.5,-0.3,-0.025,0
0.053,9.2,3.3,-2.7,0.4,14.2,0.8,0.252,70.0,718.0,-3.0,8.1,0.2,12.2,1.4,17.8,11.4,0.5429999999999999,19.9,-0.1,0.9,0.063,0
0.068,21.7,0.6,-4.5,-1.5,6.8,0.2,0.197,40.0,380.0,-3.0,1.3,0.1,10.4,0.8,12.1,4.2,0.476,20.0,-0.2,0.4,0.046,0
0.0,6.3,2.2,-3.1,-0.6,15.7,0.7,0.518,55.0,513.0,-2.4,17.5,0.3,12.1,1.2,15.6,16.5,0.505,16.6,-0.1,1.0,0.093,0
0.0,26.7,0.2,-0.4,0.9,4.5,0.6,0.258,59.0,513.0,-1.3,4.1,-0.2,12.0,3.4,26.1,4.3,0.507,16.4,0.2,0.4,0.039,0
0.064,32.8,0.2,-3.7,-1.1,6.5,0.3,0.193,44.0,364.0,-2.7,1.5,-0.4,8.7,2.1,26.2,3.9,0.444,17.9,-0.2,-0.1,-0.009000000000000001,0
0.021,9.3,2.1,-3.4,-1.2,9.6,0.4,0.295,49.0,405.0,-2.2,8.8,0.1,14.3,1.9,12.1,9.2,0.504,26.3,-0.1,0.4,0.052000000000000005,0
0.0,6.4,2.0,-8.2,1.2,19.4,0.4,0.34600000000000003,44.0,336.0,-9.4,7.1,-0.5,2.8,1.1,27.7,13.0,0.401,10.0,-0.5,-0.1,-0.014,0
,9.9,2.6,-6.1,-0.1,19.6,0.3,,41.0,271.0,-6.0,10.0,-0.4,7.0,0.5,20.7,14.8,,18.1,-0.3,-0.1,-0.013,0
0.146,12.7,0.3,-7.9,-0.5,5.0,0.2,0.271,36.0,225.0,-7.4,2.0,-0.4,1.9,1.3,25.1,3.6,0.428,13.0,-0.3,-0.1,-0.026,0
0.011,5.7,0.8,-4.8,0.6,12.0,0.4,0.552,50.0,310.0,-5.4,6.3,-0.5,5.6,2.0,14.9,9.2,0.384,17.0,-0.2,-0.1,-0.008,0
0.058,21.1,1.5,1.8,1.1,7.8,4.4,0.349,82.0,3064.0,0.8,6.0,-0.1,17.2,3.2,15.6,6.9,0.503,28.9,3.0,4.2,0.066,0
0.102,15.3,0.3,0.3,-0.1,19.2,3.9,0.219,82.0,2956.0,0.4,6.1,1.5,15.6,1.5,12.4,12.5,0.518,24.0,1.7,5.4,0.08800000000000001,0
0.0,16.9,1.3,0.8,0.7,19.8,3.5,0.443,80.0,2695.0,0.2,6.1,2.6,15.6,0.9,18.7,12.9,0.579,19.8,1.9,6.0,0.107,0
0.023,35.5,1.3,2.6,2.2,12.8,2.2,0.468,71.0,1972.0,0.5,5.6,1.9,14.1,3.0,29.9,9.2,0.514,10.3,2.3,4.1,0.099,1
0.006999999999999999,6.5,1.7,-1.6,-0.4,14.5,1.3,0.318,68.0,1719.0,-1.2,7.6,1.9,13.3,1.4,10.2,11.0,0.536,17.9,0.2,3.1,0.08800000000000001,0
0.004,10.4,1.4,-1.6,-1.7,12.5,0.9,0.376,63.0,1586.0,0.0,9.1,1.4,16.8,1.1,14.6,10.7,0.561,26.5,0.1,2.3,0.071,0
0.058,15.6,0.9,1.8,2.0,14.4,2.8,0.35700000000000004,78.0,1773.0,-0.2,7.6,0.8,15.5,3.5,14.5,10.9,0.4970000000000001,19.1,1.7,3.5,0.096,0
0.017,8.4,2.3,-1.9,-0.5,14.4,2.0,0.285,80.0,1751.0,-1.4,9.8,1.4,13.4,1.3,11.0,12.1,0.498,18.5,0.1,3.3,0.091,0
0.086,14.2,0.7,-2.1,0.2,6.0,1.5,0.334,77.0,1612.0,-2.2,5.1,-0.1,11.9,2.8,15.6,5.6,0.4920000000000001,21.3,0.0,1.4,0.041,0
0.062,24.9,0.1,-1.5,-1.3,7.7,0.8,0.25,81.0,1682.0,-0.2,3.5,1.2,14.6,1.9,12.4,5.5,0.4920000000000001,23.1,0.2,2.0,0.057,0
0.003,7.7,2.2,-6.6,-1.2,18.8,0.9,0.24,50.0,979.0,-5.4,9.2,-1.7,7.6,0.9,17.7,14.1,0.422,19.9,-1.1,-0.8,-0.041,0
